State,Area,Crop_Year,Season
Nagaland,700,2009,Kharif     
Nagaland,240,2009,Kharif     
Nagaland,1250,2009,Kharif     
Nagaland,12780,2009,Rabi       
Nagaland,63100,2009,Kharif     
Nagaland,5000,2009,Rabi       
Nagaland,1910,2009,Rabi       
Nagaland,2000,2009,Kharif     
Nagaland,620,2009,Kharif     
Nagaland,2050,2009,Kharif     
Nagaland,6800,2009,Rabi       
Nagaland,3030,2009,Kharif     
Nagaland,2950,2009,Rabi       
Nagaland,350,2009,Kharif     
Nagaland,58590,2009,Rabi       
Nagaland,168570,2009,Kharif     
Nagaland,3000,2009,Kharif     
Nagaland,9650,2009,Kharif     
Nagaland,24240,2009,Kharif     
Nagaland,5090,2009,Kharif     
Nagaland,200,2009,Kharif     
Nagaland,1840,2009,Rabi       
Nagaland,2540,2009,Kharif     
Nagaland,300,2009,Kharif     
Nagaland,470,2009,Rabi       
Nagaland,2010,2009,Rabi       
Punjab,4600,2009,Kharif     
Punjab,3000,2009,Kharif     
Punjab,14000,2009,Rabi       
Punjab,511000,2009,Kharif     
Punjab,3000,2009,Rabi       
Punjab,2500,2009,Kharif     
Punjab,21800,2009,Kharif     
Punjab,100,2009,Kharif     
Punjab,139000,2009,Kharif     
Punjab,1100,2009,Rabi       
Punjab,7000,2009,Kharif     
Punjab,1600,2009,Rabi       
Punjab,30000,2009,Rabi       
Punjab,2802000,2009,Kharif     
Punjab,7000,2009,Kharif     
Punjab,60000,2009,Whole Year 
Punjab,2800,2009,Kharif     
Punjab,3522000,2009,Rabi       
Tripura,987,2009,Kharif     
Tripura,965,2009,Kharif     
Tripura,121,2009,Rabi       
Tripura,236,2009,Kharif     
Tripura,187,2009,Rabi       
Tripura,468,2009,Kharif     
Tripura,2018,2009,Kharif     
Tripura,324,2009,Rabi       
Tripura,779,2009,Kharif     
Tripura,398,2009,Kharif     
Tripura,230,2009,Rabi       
Tripura,1031,2009,Rabi       
Tripura,1226,2009,Kharif     
Tripura,724,2009,Rabi       
Tripura,1495,2009,Rabi       
Tripura,245538,2009,Kharif     
Tripura,1532,2009,Kharif     
Tripura,879,2009,Whole Year 
Tripura,764,2009,Kharif     
Tripura,325,2009,Rabi       
Tripura,667,2009,Rabi       
Uttar Pradesh,304747,2009,Kharif     
Uttar Pradesh,848617,2009,Kharif     
Uttar Pradesh,2336,2009,Summer     
Uttar Pradesh,171382,2009,Rabi       
Uttar Pradesh,6461,2009,Rabi       
Uttar Pradesh,4971,2009,Kharif     
Uttar Pradesh,14922,2009,Kharif     
Uttar Pradesh,34465,2009,Rabi       
Uttar Pradesh,786,2009,Kharif     
Uttar Pradesh,618202,2009,Rabi       
Uttar Pradesh,90652,2009,Kharif     
Uttar Pradesh,2539,2009,Kharif     
Uttar Pradesh,190976,2009,Kharif     
Uttar Pradesh,34339,2009,Rabi       
Uttar Pradesh,674808,2009,Kharif     
Uttar Pradesh,4636,2009,Rabi       
Uttar Pradesh,29237,2009,Summer     
Uttar Pradesh,592405,2009,Rabi       
Uttar Pradesh,35348,2009,Kharif     
Uttar Pradesh,37104,2009,Summer     
Uttar Pradesh,10494,2009,Rabi       
Uttar Pradesh,12686,2009,Summer     
Uttar Pradesh,312009,2009,Rabi       
Uttar Pradesh,540797,2009,Rabi       
Uttar Pradesh,613276,2009,Rabi       
Uttar Pradesh,5148046,2009,Kharif     
Uttar Pradesh,24695,2009,Summer     
Uttar Pradesh,1813,2009,Kharif     
Uttar Pradesh,331799,2009,Kharif     
Uttar Pradesh,6951,2009,Kharif     
Uttar Pradesh,7169,2009,Kharif     
Uttar Pradesh,1977324,2009,Kharif     
Uttar Pradesh,7093,2009,Summer     
Uttar Pradesh,16758,2009,Kharif     
Uttar Pradesh,22861,2009,Rabi       
Uttar Pradesh,534,2009,Summer     
Uttar Pradesh,1315,2009,Rabi       
Uttar Pradesh,501548,2009,Kharif     
Uttar Pradesh,51359,2009,Summer     
Uttar Pradesh,9668152,2009,Rabi       
Uttarakhand,1931,2009,Kharif     
Uttarakhand,1,2009,Kharif     
Uttarakhand,22206,2009,Rabi       
Uttarakhand,2835,2009,Whole Year 
Uttarakhand,528,2009,Rabi       
Uttarakhand,1369,2009,Kharif     
Uttarakhand,9538,2009,Kharif     
Uttarakhand,26103,2009,Kharif     
Uttarakhand,63,2009,Rabi       
Uttarakhand,10792,2009,Rabi       
Uttarakhand,8,2009,Kharif     
Uttarakhand,8,2009,Rabi       
Uttarakhand,18,2009,Kharif     
Uttarakhand,2158,2009,Whole Year 
Uttarakhand,164,2009,Rabi       
Uttarakhand,3767,2009,Kharif     
Uttarakhand,298,2009,Rabi       
Uttarakhand,11255,2009,Kharif     
Uttarakhand,5504,2009,Rabi       
Uttarakhand,10187,2009,Kharif     
Uttarakhand,5873,2009,Rabi       
Uttarakhand,116162,2009,Kharif     
Uttarakhand,13160,2009,Rabi       
Uttarakhand,270608,2009,Kharif     
Uttarakhand,13775,2009,Rabi       
Uttarakhand,1959,2009,Kharif     
Uttarakhand,63911,2009,Kharif     
Uttarakhand,8270,2009,Kharif     
Uttarakhand,99988,2009,Whole Year 
Uttarakhand,5,2009,Kharif     
Uttarakhand,11,2009,Whole Year 
Uttarakhand,155,2009,Whole Year 
Uttarakhand,10731,2009,Kharif     
Uttarakhand,207,2009,Rabi       
Uttarakhand,372846,2009,Rabi       
Uttarakhand,598,2009,Kharif     
Uttarakhand,860,2009,Rabi       
Jharkhand,18644,2009,Rabi       
Jharkhand,441,2009,Winter     
Jharkhand,15127,2009,Rabi       
Jharkhand,60448,2009,Autumn     
Jharkhand,5904,2009,Rabi       
Jharkhand,2948,2009,Rabi       
Jharkhand,18429,2009,Rabi       
Jharkhand,19997,2009,Winter     
Jharkhand,27726,2009,Autumn     
Jharkhand,10364,2009,Rabi       
Jharkhand,157262,2009,Autumn     
Jharkhand,825787,2009,Winter     
Jharkhand,894,2009,Whole Year 
Jharkhand,52510,2009,Rabi       
West Bengal,755,2009,Rabi       
West Bengal,53,2009,Kharif     
West Bengal,1749,2009,Rabi       
West Bengal,60,2009,Kharif     
West Bengal,28846,2009,Whole Year 
West Bengal,1289,2009,Kharif     
West Bengal,21766,2009,Rabi       
West Bengal,2058,2009,Autumn     
West Bengal,13462,2009,Rabi       
West Bengal,50306,2009,Summer     
West Bengal,1863,2009,Rabi       
West Bengal,1479,2009,Kharif     
West Bengal,614365,2009,Kharif     
West Bengal,28127,2009,Rabi       
West Bengal,4715,2009,Rabi       
West Bengal,36330,2009,Autumn     
West Bengal,23585,2009,Rabi       
West Bengal,37801,2009,Summer     
West Bengal,51698,2009,Rabi       
West Bengal,5358,2009,Kharif     
West Bengal,2055,2009,Kharif     
West Bengal,1677,2009,Rabi       
West Bengal,13055,2009,Summer     
West Bengal,3658,2009,Kharif     
West Bengal,591,2009,Kharif     
West Bengal,9391,2009,Rabi       
West Bengal,384451,2009,Rabi       
West Bengal,2430,2009,Summer     
West Bengal,11774,2009,Autumn     
West Bengal,410318,2009,Rabi       
West Bengal,214062,2009,Autumn     
West Bengal,1429703,2009,Summer     
West Bengal,3986330,2009,Winter     
West Bengal,590,2009,Rabi       
West Bengal,835,2009,Kharif     
West Bengal,1041,2009,Autumn     
West Bengal,183553,2009,Summer     
West Bengal,1292,2009,Winter     
West Bengal,1194,2009,Kharif     
West Bengal,520,2009,Rabi       
West Bengal,551,2009,Kharif     
West Bengal,13750,2009,Whole Year 
West Bengal,10780,2009,Kharif     
West Bengal,14169,2009,Whole Year 
West Bengal,43007,2009,Kharif     
West Bengal,7009,2009,Rabi       
West Bengal,315888,2009,Rabi       
Madhya Pradesh,324870,2009,Whole Year 
Madhya Pradesh,197914,2009,Whole Year 
Madhya Pradesh,8040,2009,Whole Year 
Madhya Pradesh,75065,2009,Whole Year 
Madhya Pradesh,1361,2009,Whole Year 
Madhya Pradesh,150426,2009,Whole Year 
Madhya Pradesh,623072,2009,Whole Year 
Madhya Pradesh,2992,2009,Kharif     
Madhya Pradesh,680,2009,Rabi       
Madhya Pradesh,54162,2009,Whole Year 
Madhya Pradesh,52169,2009,Whole Year 
Madhya Pradesh,7797,2009,Whole Year 
Madhya Pradesh,3007732,2009,Whole Year 
Madhya Pradesh,207062,2009,Whole Year 
Madhya Pradesh,22133,2009,Kharif     
Madhya Pradesh,171,2009,Rabi       
Madhya Pradesh,452428,2009,Kharif     
Madhya Pradesh,3624,2009,Rabi       
Madhya Pradesh,53778,2009,Whole Year 
Madhya Pradesh,106966,2009,Whole Year 
Madhya Pradesh,812456,2009,Whole Year 
Madhya Pradesh,519238,2009,Whole Year 
Madhya Pradesh,731,2009,Whole Year 
Madhya Pradesh,73809,2009,Kharif     
Madhya Pradesh,2534,2009,Rabi       
Madhya Pradesh,95632,2009,Whole Year 
Madhya Pradesh,51151,2009,Whole Year 
Madhya Pradesh,194056,2009,Whole Year 
Madhya Pradesh,60052,2009,Whole Year 
Madhya Pradesh,382,2009,Whole Year 
Madhya Pradesh,768719,2009,Whole Year 
Madhya Pradesh,1593071,2009,Whole Year 
Madhya Pradesh,409,2009,Whole Year 
Madhya Pradesh,4188,2009,Whole Year 
Madhya Pradesh,320540,2009,Whole Year 
Madhya Pradesh,268521,2009,Kharif     
Madhya Pradesh,595,2009,Rabi       
Madhya Pradesh,5439849,2009,Whole Year 
Madhya Pradesh,45549,2009,Whole Year 
Madhya Pradesh,202,2009,Whole Year 
Madhya Pradesh,3497,2009,Whole Year 
Madhya Pradesh,312,2009,Whole Year 
Madhya Pradesh,649,2009,Whole Year 
Madhya Pradesh,568158,2009,Kharif     
Madhya Pradesh,4882,2009,Rabi       
Madhya Pradesh,4458995,2009,Whole Year 
Bihar,25503,2010,Kharif     
Bihar,4851,2010,Kharif     
Bihar,11822,2010,Rabi       
Bihar,173,2010,Kharif     
Bihar,56895,2010,Rabi       
Bihar,362,2010,Kharif     
Bihar,9870,2010,Kharif     
Bihar,3082,2010,Kharif     
Bihar,127686,2010,Kharif     
Bihar,74372,2010,Rabi       
Bihar,23012,2010,Rabi       
Bihar,234466,2010,Autumn     
Bihar,237723,2010,Rabi       
Bihar,181513,2010,Summer     
Bihar,172692,2010,Rabi       
Bihar,17165,2010,Kharif     
Bihar,9298,2010,Kharif     
Bihar,150720,2010,Summer     
Bihar,2174,2010,Rabi       
Bihar,2454,2010,Kharif     
Bihar,19150,2010,Rabi       
Bihar,9014,2010,Kharif     
Bihar,86378,2010,Rabi       
Bihar,495218,2010,Autumn     
Bihar,84465,2010,Summer     
Bihar,2265685,2010,Winter     
Bihar,70,2010,Kharif     
Bihar,2558,2010,Kharif     
Bihar,5303,2010,Kharif     
Bihar,250672,2010,Whole Year 
Bihar,17424,2010,Rabi       
Bihar,9377,2010,Whole Year 
Bihar,15167,2010,Kharif     
Bihar,2100181,2010,Rabi       
Chhattisgarh,54465,2010,Kharif     
Chhattisgarh,76,2010,Kharif     
Chhattisgarh,545,2010,Whole Year 
Chhattisgarh,2253,2010,Rabi       
Chhattisgarh,223,2010,Kharif     
Chhattisgarh,3342,2010,Whole Year 
Chhattisgarh,12,2010,Kharif     
Chhattisgarh,6625,2010,Whole Year 
Chhattisgarh,1083,2010,Whole Year 
Chhattisgarh,1880,2010,Whole Year 
Chhattisgarh,250496,2010,Rabi       
Chhattisgarh,29584,2010,Kharif     
Chhattisgarh,48782,2010,Kharif     
Chhattisgarh,2109,2010,Rabi       
Chhattisgarh,5720,2010,Kharif     
Chhattisgarh,542,2010,Kharif     
Chhattisgarh,359198,2010,Rabi       
Chhattisgarh,37599,2010,Rabi       
Chhattisgarh,104861,2010,Kharif     
Chhattisgarh,16094,2010,Rabi       
Chhattisgarh,1218,2010,Kharif     
Chhattisgarh,9155,2010,Kharif     
Chhattisgarh,7116,2010,Rabi       
Chhattisgarh,69408,2010,Kharif     
Chhattisgarh,4984,2010,Whole Year 
Chhattisgarh,2495,2010,Rabi       
Chhattisgarh,6685,2010,Kharif     
Chhattisgarh,14177,2010,Rabi       
Chhattisgarh,11893,2010,Whole Year 
Chhattisgarh,8063,2010,Kharif     
Chhattisgarh,50248,2010,Rabi       
Chhattisgarh,3937796,2010,Kharif     
Chhattisgarh,802,2010,Rabi       
Chhattisgarh,1285,2010,Whole Year 
Chhattisgarh,20505,2010,Kharif     
Chhattisgarh,158948,2010,Kharif     
Chhattisgarh,95758,2010,Kharif     
Chhattisgarh,7540,2010,Whole Year 
Chhattisgarh,4056,2010,Kharif     
Chhattisgarh,2784,2010,Whole Year 
Chhattisgarh,23,2010,Whole Year 
Chhattisgarh,978,2010,Whole Year 
Chhattisgarh,102808,2010,Kharif     
Chhattisgarh,4298,2010,Rabi       
Chhattisgarh,103701,2010,Rabi       
Gujarat,276700,2010,Kharif     
Gujarat,489500,2010,Kharif     
Gujarat,382900,2010,Summer     
Gujarat,23500,2010,Whole Year 
Gujarat,490600,2010,Kharif     
Gujarat,2623200,2010,Kharif     
Gujarat,7600,2010,Whole Year 
Gujarat,28900,2010,Whole Year 
Gujarat,175500,2010,Rabi       
Gujarat,1691200,2010,Kharif     
Gujarat,230500,2010,Summer     
Gujarat,124600,2010,Whole Year 
Gujarat,76400,2010,Kharif     
Gujarat,49400,2010,Rabi       
Gujarat,422500,2010,Kharif     
Gujarat,110000,2010,Rabi       
Gujarat,33000,2010,Summer     
Gujarat,177400,2010,Kharif     
Gujarat,71000,2010,Summer     
Gujarat,22400,2010,Kharif     
Gujarat,67100,2010,Whole Year 
Gujarat,24000,2010,Rabi       
Gujarat,8000,2010,Kharif     
Gujarat,26000,2010,Rabi       
Gujarat,34000,2010,Kharif     
Gujarat,55100,2010,Whole Year 
Gujarat,20000,2010,Kharif     
Gujarat,222700,2010,Rabi       
Gujarat,728300,2010,Kharif     
Gujarat,79800,2010,Summer     
Gujarat,213800,2010,Kharif     
Gujarat,75200,2010,Summer     
Gujarat,84000,2010,Kharif     
Gujarat,190100,2010,Whole Year 
Gujarat,59900,2010,Kharif     
Gujarat,88000,2010,Rabi       
Gujarat,102100,2010,Kharif     
Gujarat,7000,2010,Summer     
Gujarat,1588600,2010,Rabi       
Gujarat,102000,2010,Kharif     
Haryana,21927,2010,Kharif     
Haryana,659592,2010,Kharif     
Haryana,37269,2010,Rabi       
Haryana,1654,2010,Kharif     
Haryana,292,2010,Whole Year 
Haryana,493228,2010,Kharif     
Haryana,1139,2010,Whole Year 
Haryana,750,2010,Whole Year 
Haryana,61,2010,Kharif     
Haryana,111521,2010,Rabi       
Haryana,2318,2010,Kharif     
Haryana,416,2010,Kharif     
Haryana,70846,2010,Kharif     
Haryana,9662,2010,Kharif     
Haryana,3663,2010,Rabi       
Haryana,25983,2010,Kharif     
Haryana,5693,2010,Kharif     
Haryana,2150,2010,Whole Year 
Haryana,102,2010,Rabi       
Haryana,1944,2010,Kharif     
Haryana,3007,2010,Rabi       
Haryana,12412,2010,Whole Year 
Haryana,509709,2010,Rabi       
Haryana,1243281,2010,Kharif     
Haryana,103,2010,Whole Year 
Haryana,3268,2010,Kharif     
Haryana,2,2010,Kharif     
Haryana,84517,2010,Whole Year 
Haryana,4002,2010,Kharif     
Haryana,64,2010,Whole Year 
Haryana,56,2010,Whole Year 
Haryana,1387,2010,Kharif     
Haryana,2503963,2010,Rabi       
Himachal Pradesh,9,2010,Kharif     
Himachal Pradesh,201,2010,Kharif     
Himachal Pradesh,21233,2010,Rabi       
Himachal Pradesh,141,2010,Rabi       
Himachal Pradesh,8,2010,Kharif     
Himachal Pradesh,3,2010,Kharif     
Himachal Pradesh,5024,2010,Rabi       
Himachal Pradesh,617,2010,Rabi       
Himachal Pradesh,62,2010,Kharif     
Himachal Pradesh,1805,2010,Kharif     
Himachal Pradesh,955,2010,Rabi       
Himachal Pradesh,281664,2010,Kharif     
Himachal Pradesh,550,2010,Rabi       
Himachal Pradesh,433,2010,Kharif     
Himachal Pradesh,16,2010,Kharif     
Himachal Pradesh,1838,2010,Kharif     
Himachal Pradesh,1250,2010,Kharif     
Himachal Pradesh,11713,2010,Rabi       
Himachal Pradesh,6411,2010,Kharif     
Himachal Pradesh,3423,2010,Rabi       
Himachal Pradesh,2141,2010,Kharif     
Himachal Pradesh,8564,2010,Rabi       
Himachal Pradesh,75426,2010,Kharif     
Himachal Pradesh,2890,2010,Kharif     
Himachal Pradesh,5371,2010,Kharif     
Himachal Pradesh,545,2010,Kharif     
Himachal Pradesh,1628,2010,Whole Year 
Himachal Pradesh,9616,2010,Kharif     
Himachal Pradesh,346936,2010,Rabi       
Madhya Pradesh,638175,2010,Kharif     
Madhya Pradesh,200498,2010,Kharif     
Madhya Pradesh,8102,2010,Whole Year 
Madhya Pradesh,76570,2010,Rabi       
Madhya Pradesh,5886,2010,Kharif     
Madhya Pradesh,174966,2010,Whole Year 
Madhya Pradesh,586270,2010,Kharif     
Madhya Pradesh,2872,2010,Kharif     
Madhya Pradesh,616,2010,Rabi       
Madhya Pradesh,54136,2010,Whole Year 
Madhya Pradesh,55537,2010,Whole Year 
Madhya Pradesh,8356,2010,Whole Year 
Madhya Pradesh,2882264,2010,Rabi       
Madhya Pradesh,201177,2010,Kharif     
Madhya Pradesh,19827,2010,Kharif     
Madhya Pradesh,100,2010,Rabi       
Madhya Pradesh,413677,2010,Kharif     
Madhya Pradesh,3680,2010,Rabi       
Madhya Pradesh,52782,2010,Rabi       
Madhya Pradesh,94394,2010,Rabi       
Madhya Pradesh,837865,2010,Kharif     
Madhya Pradesh,697685,2010,Rabi       
Madhya Pradesh,370,2010,Whole Year 
Madhya Pradesh,83782,2010,Kharif     
Madhya Pradesh,2941,2010,Rabi       
Madhya Pradesh,91857,2010,Kharif     
Madhya Pradesh,56243,2010,Whole Year 
Madhya Pradesh,1983,2010,Kharif     
Madhya Pradesh,247181,2010,Rabi       
Madhya Pradesh,76482,2010,Whole Year 
Madhya Pradesh,283,2010,Kharif     
Madhya Pradesh,725721,2010,Rabi       
Madhya Pradesh,1573535,2010,Kharif     
Madhya Pradesh,376,2010,Rabi       
Madhya Pradesh,3629,2010,Whole Year 
Madhya Pradesh,360426,2010,Whole Year 
Madhya Pradesh,262854,2010,Kharif     
Madhya Pradesh,5538358,2010,Kharif     
Madhya Pradesh,48190,2010,Whole Year 
Madhya Pradesh,112,2010,Kharif     
Madhya Pradesh,4278,2010,Whole Year 
Madhya Pradesh,134,2010,Whole Year 
Madhya Pradesh,731,2010,Whole Year 
Madhya Pradesh,555055,2010,Kharif     
Madhya Pradesh,5393,2010,Rabi       
Madhya Pradesh,4633125,2010,Rabi       
Maharashtra,1301900,2010,Kharif     
Maharashtra,1034600,2010,Kharif     
Maharashtra,9800,2010,Kharif     
Maharashtra,3941900,2010,Kharif     
Maharashtra,1437900,2010,Rabi       
Maharashtra,275200,2010,Kharif     
Maharashtra,89300,2010,Summer     
Maharashtra,1031700,2010,Kharif     
Maharashtra,3027500,2010,Rabi       
Maharashtra,39300,2010,Rabi       
Maharashtra,730600,2010,Kharif     
Maharashtra,137600,2010,Rabi       
Maharashtra,22300,2010,Summer     
Maharashtra,553700,2010,Kharif     
Maharashtra,34700,2010,Kharif     
Maharashtra,133000,2010,Rabi       
Maharashtra,129400,2010,Kharif     
Maharashtra,120000,2010,Kharif     
Maharashtra,7700,2010,Rabi       
Maharashtra,1486200,2010,Kharif     
Maharashtra,29500,2010,Summer     
Maharashtra,172900,2010,Rabi       
Maharashtra,52600,2010,Kharif     
Maharashtra,2900,2010,Rabi       
Maharashtra,53600,2010,Kharif     
Maharashtra,4476900,2010,Rabi       
Maharashtra,2729100,2010,Kharif     
Maharashtra,964500,2010,Whole Year 
Maharashtra,68800,2010,Kharif     
Maharashtra,138800,2010,Rabi       
Maharashtra,6300,2010,Summer     
Maharashtra,481700,2010,Kharif     
Maharashtra,1306600,2010,Rabi       
Manipur,490,2010,Kharif     
Manipur,5899,2010,Whole Year 
Manipur,890,2010,Kharif     
Manipur,8210,2010,Whole Year 
Manipur,2200,2010,Kharif     
Manipur,590,2010,Rabi       
Manipur,3075,2010,Kharif     
Manipur,18520,2010,Kharif     
Manipur,3850,2010,Rabi       
Manipur,480,2010,Rabi       
Manipur,390,2010,Kharif     
Manipur,5070,2010,Rabi       
Manipur,1450,2010,Kharif     
Manipur,16110,2010,Rabi       
Manipur,13650,2010,Whole Year 
Manipur,26750,2010,Rabi       
Manipur,212680,2010,Kharif     
Manipur,4675,2010,Kharif     
Manipur,5200,2010,Whole Year 
Manipur,1440,2010,Whole Year 
Manipur,1500,2010,Kharif     
Manipur,2100,2010,Rabi       
Mizoram,175,2010,Kharif     
Mizoram,151,2010,Kharif     
Mizoram,1381,2010,Kharif     
Mizoram,222,2010,Rabi       
Mizoram,8721,2010,Kharif     
Mizoram,284,2010,Rabi       
Mizoram,3,2010,Rabi       
Mizoram,1311,2010,Rabi       
Mizoram,810,2010,Kharif     
Mizoram,415,2010,Kharif     
Mizoram,16,2010,Rabi       
Mizoram,378,2010,Rabi       
Mizoram,28562,2010,Autumn     
Mizoram,12123,2010,Kharif     
Mizoram,7,2010,Rabi       
Mizoram,1362,2010,Kharif     
Mizoram,1401,2010,Kharif     
Mizoram,1418,2010,Whole Year 
Mizoram,278,2010,Kharif     
Mizoram,240,2010,Whole Year 
Nagaland,2500,2010,Kharif     
Nagaland,650,2010,Kharif     
Nagaland,460,2010,Rabi       
Nagaland,270,2010,Kharif     
Nagaland,100,2010,Kharif     
Nagaland,720,2010,Rabi       
Nagaland,730,2010,Kharif     
Nagaland,330,2010,Kharif     
Nagaland,120,2010,Kharif     
Nagaland,3000,2010,Kharif     
Nagaland,5700,2010,Rabi       
Nagaland,63430,2010,Kharif     
Nagaland,5000,2010,Rabi       
Nagaland,1970,2010,Rabi       
Nagaland,1550,2010,Kharif     
Nagaland,200,2010,Kharif     
Nagaland,2150,2010,Kharif     
Nagaland,2750,2010,Kharif     
Nagaland,3500,2010,Rabi       
Nagaland,300,2010,Kharif     
Nagaland,27050,2010,Rabi       
Nagaland,180060,2010,Kharif     
Nagaland,1330,2010,Rabi       
